id;1dTrend;5dTrend;20dTrend;LongTrend
1358;0;0;1;2
1359;0;0;1;2
1360;0;0;1;2
1361;0;0;1;2
1362;0;0;0;2
1363;0;0;1;2
1364;0;0;0;2
1365;0;0;0;2
1366;1;0;0;2
1367;1;0;0;2
1368;1;0;0;2
1369;0;0;0;2
1370;0;0;0;2
1371;0;0;0;2
1372;0;0;0;2
1373;0;0;0;2
1374;0;0;0;2
1375;0;0;0;2
1376;0;0;0;2
1377;0;2;0;2
1378;0;2;0;2
1379;0;2;0;2
1380;0;2;0;2
1381;0;0;1;2
1382;0;0;1;2
1383;0;0;1;2
1384;0;0;1;2
1385;0;0;1;2
1386;0;0;1;2
1387;0;0;1;2
1388;1;1;1;2
1389;0;1;1;2
1390;0;0;1;2
1391;0;0;1;2
1392;0;0;1;2
1393;1;0;1;2
1394;0;0;1;2
1395;0;0;1;2
1396;0;0;1;2
1397;0;0;1;2
1398;1;0;1;2
1399;1;0;1;2
1400;1;0;1;2
1401;0;0;1;2
1402;0;0;0;2
1403;0;0;0;2
1404;0;0;0;2
1405;0;0;0;2
1406;0;0;0;2
1407;0;0;0;2
1408;0;0;0;2
1409;1;0;0;2
1410;1;0;0;2
1411;1;0;0;2
1412;0;0;0;2
1413;0;0;0;2
1414;0;0;0;2
1415;0;0;0;2
1416;0;0;0;2
1417;0;0;0;2
1418;0;0;0;2
1419;0;0;0;2
1420;0;0;0;2
1421;0;2;0;2
1422;0;2;0;2
1423;0;2;0;2
1424;0;2;0;2
1425;0;0;0;2
1426;0;0;0;2
1427;0;0;0;2
1428;0;0;0;2
1429;0;0;0;2
1430;0;0;0;2
1431;0;0;0;2
1432;0;0;0;2
1433;0;0;0;2
1434;0;0;0;2
1435;0;0;0;2
1436;0;0;0;2
1437;0;0;0;2
1438;0;0;0;2
1439;0;0;0;2
1440;0;0;0;2
1441;0;0;0;2
1442;0;0;0;2
1443;0;0;0;2
1444;0;0;0;2
1445;0;0;0;2
1446;0;0;0;2
1447;0;0;0;2
1448;0;0;0;2
1449;0;0;0;2
1450;0;0;0;2
1451;0;0;0;2
1452;0;0;0;2
1453;0;0;0;2
1454;0;0;0;2
1455;0;0;0;2
1456;1;0;0;2
1457;0;0;0;2
1458;0;0;0;2
1459;0;0;0;2
1460;0;0;0;2
1461;0;0;0;2
1462;0;0;0;2
1463;0;0;0;2
1464;0;0;0;2
1465;0;0;0;2
1466;0;0;0;2
1467;0;0;0;2
1468;0;0;0;2
1469;0;0;0;2
1470;0;0;0;2
1471;0;0;0;2
1472;0;0;0;2
1473;0;0;0;2
1474;0;0;0;2
1475;0;0;0;2
1476;0;0;1;2
1477;0;0;1;2
1478;0;0;1;2
1479;0;0;0;2
1480;0;0;0;2
1481;0;0;0;2
1482;0;0;0;2
1483;0;0;0;2
1484;0;0;0;2
1485;0;0;0;2
1486;0;0;0;2
1487;0;0;0;2
1488;0;0;0;2
1489;0;0;0;2
1490;0;0;0;2
1491;0;0;0;2
1492;0;0;0;2
1493;0;0;0;2
1494;0;0;0;2
1495;0;0;0;2
1496;0;0;0;2
1497;0;0;0;2
1498;0;2;0;2
1499;0;2;0;2
1500;0;2;0;2
1501;0;2;1;2
1502;0;0;1;2
1503;0;0;1;2
1504;0;0;1;2
1505;0;0;1;2
1506;0;0;1;2
1507;0;0;1;2
1508;0;0;1;2
1509;0;1;1;2
1510;0;1;1;2
1511;0;0;1;2
1512;0;1;1;2
1513;0;0;1;2
1514;0;0;1;2
1515;0;0;1;2
1516;0;0;1;2
1517;1;0;1;2
1518;1;0;1;2
1519;0;0;1;2
1520;0;0;1;2
1521;0;0;1;2
1522;0;0;1;2
1523;0;0;1;2
1524;0;0;1;2
1525;0;0;1;2
1526;0;0;1;2
1527;0;0;1;2
1528;0;0;1;2
1529;0;0;1;2
1530;1;0;1;2
1531;0;0;1;2
1532;0;0;1;2
1533;0;0;1;2
1534;0;0;1;2
1535;0;0;1;2
1536;0;0;1;2
1537;0;0;1;2
1538;1;0;1;2
1539;1;0;1;2
1540;0;0;1;1
1541;0;0;1;1
1542;0;0;1;1
1543;0;0;1;1
1544;0;0;1;1
1545;0;0;1;1
1546;0;0;1;1
1547;0;0;1;1
1548;0;0;1;1
1549;0;2;1;1
1550;0;0;1;1
1551;1;0;1;1
1552;1;0;1;1
1553;0;1;1;1
1554;0;0;1;1
1555;0;0;1;1
1556;0;0;1;1
1557;0;0;1;1
1558;0;0;1;1
1559;1;0;1;1
1560;0;0;1;1
1561;0;0;1;1
1562;0;0;0;1
1563;0;0;0;1
1564;0;0;0;1
1565;0;0;0;1
1566;0;0;0;1
1567;0;0;0;1
1568;0;0;0;1
1569;0;0;0;1
1570;0;0;0;1
1571;0;2;0;1
1572;0;2;0;1
1573;0;2;1;1
1574;0;2;1;1
1575;1;0;1;1
1576;0;0;1;1
1577;0;0;1;1
1578;0;0;1;1
1579;0;0;1;1
1580;0;0;1;1
1581;0;0;1;1
1582;0;0;1;1
1583;0;0;1;1
1584;0;0;1;1
1585;0;0;1;1
1586;0;0;1;1
1587;0;1;1;1
1588;0;1;1;1
1589;1;1;1;1
1590;1;1;1;1
1591;1;0;1;1
1592;1;0;1;1
1593;1;0;1;1
1594;1;0;1;1
1595;0;0;1;1
1596;0;0;1;1
1597;0;0;1;1
1598;0;0;1;1
1599;1;0;1;1
1600;0;0;1;1
1601;0;0;1;1
1602;0;0;0;1
1603;0;0;0;1
1604;1;0;0;1
1605;0;0;0;1
1606;0;0;0;1
1607;0;0;0;1
1608;0;0;0;1
1609;0;0;0;1
1610;0;0;0;1
1611;0;0;0;1
1612;0;0;0;1
1613;0;0;0;1
1614;0;2;0;1
1615;0;2;0;1
1616;0;2;0;1
1617;0;0;1;1
1618;0;0;0;1
1619;0;0;0;1
1620;0;0;0;1
1621;0;0;1;1
1622;0;0;1;1
1623;0;0;1;1
1624;1;1;1;1
1625;0;1;1;1
1626;0;1;1;1
1627;0;0;1;1
1628;1;0;1;1
1629;0;0;1;1
1630;0;0;1;1
1631;0;0;1;1
1632;0;0;1;1
1633;0;0;1;1
1634;1;0;1;1
1635;1;0;1;1
1636;0;0;1;1
1637;0;0;1;1
1638;0;0;1;1
1639;1;0;1;1
1640;1;0;1;1
1641;0;0;1;1
1642;0;0;1;1
1643;0;0;1;1
1644;0;0;1;1
1645;0;0;1;1
1646;0;0;1;1
1647;0;0;1;1
1648;0;0;1;1
1649;0;0;1;1
1650;1;0;1;1
1651;1;0;1;1
1652;1;0;1;1
1653;0;0;1;1
1654;0;0;0;1
1655;0;0;0;1
1656;0;0;1;1
1657;0;0;0;1
1658;0;0;0;1
1659;0;0;0;1
1660;0;0;0;1
1661;0;0;0;1
1662;0;0;1;1
1663;0;0;0;1
1664;0;0;0;1
1665;0;0;0;1
1666;0;0;0;1
1667;0;0;0;1
1668;0;0;0;1
1669;0;2;1;1
1670;0;0;1;1
1671;0;2;1;1
1672;0;2;1;1
1673;0;0;1;1
1674;0;0;1;1
1675;0;0;1;1
1676;0;0;1;1
1677;0;0;1;1
1678;0;0;1;1
1679;0;0;1;1
1680;0;0;1;1
1681;0;0;1;1
1682;0;0;1;1
1683;0;0;1;1
1684;0;0;1;1
1685;0;0;1;1
1686;0;0;1;1
1687;0;1;1;1
1688;0;1;1;1
1689;0;1;1;1
1690;0;0;1;1
1691;0;0;1;1
1692;1;0;1;1
1693;1;0;1;1
1694;1;0;1;1
1695;1;0;1;1
1696;1;0;1;1
1697;1;0;1;1
1698;1;0;1;1
1699;1;0;1;1
1700;1;0;1;1
1701;0;0;1;1
1702;0;0;1;1
1703;0;0;1;1
1704;1;0;1;1
1705;0;0;1;1
1706;0;0;1;1
1707;0;0;1;1
1708;1;0;1;1
1709;1;0;1;1
1710;1;0;1;1
1711;0;0;1;1
1712;0;0;1;1
1713;0;0;1;1
1714;1;0;1;1
1715;0;0;1;1
1716;0;0;1;1
1717;0;0;1;1
1718;1;0;1;1
1719;0;0;1;1
1720;0;0;0;1
1721;0;0;0;1
1722;0;0;1;1
1723;0;0;0;1
1724;0;0;0;1
1725;0;0;0;1
1726;0;2;0;1
1727;0;2;0;1
1728;0;2;0;1
1729;0;0;1;1
1730;0;0;1;1
1731;0;0;1;1
1732;0;0;1;1
1733;0;0;1;1
1734;1;1;1;1
1735;0;1;1;1
1736;0;0;1;1
1737;0;0;1;1
1738;0;0;1;1
1739;0;0;1;1
1740;0;0;1;1
1741;0;0;1;1
1742;0;0;1;1
1743;0;0;1;1
1744;0;0;1;1
1745;0;0;1;1
1746;0;0;1;1
1747;0;0;1;1
1748;0;0;1;1
1749;0;0;1;1
1750;0;1;1;1
1751;0;1;1;1
1752;0;0;1;1
1753;0;0;1;1
1754;0;0;1;1
1755;0;0;1;1
1756;0;0;1;1
1757;0;0;1;1
1758;0;0;1;1
1759;1;0;1;1
1760;1;0;1;1
1761;1;0;1;1
1762;0;0;1;1
1763;0;0;1;1
1764;0;0;0;1
1765;0;0;1;1
1766;0;0;1;1
1767;0;0;0;1
1768;0;0;0;1
1769;0;0;1;1
1770;0;0;0;1
1771;0;0;0;1
1772;0;0;0;1
1773;0;0;0;1
1774;0;0;0;1
1775;0;0;0;1
1776;0;0;0;1
1777;0;0;0;1
1778;0;0;0;1
1779;0;0;0;1
1780;0;0;0;1
1781;0;2;0;1
1782;0;2;0;1
1783;0;2;0;1
1784;1;0;0;1
1785;0;0;0;1
1786;0;0;0;1
1787;0;0;0;1
1788;0;0;0;1
1789;0;0;0;1
1790;0;0;0;1
1791;0;0;1;1
1792;0;0;1;1
1793;0;0;1;1
1794;0;0;1;1
1795;0;0;1;1
1796;0;0;1;1
1797;1;0;1;1
1798;0;0;1;1
1799;0;1;1;1
1800;0;1;1;1
1801;0;1;1;1
1802;0;1;1;1
1803;0;0;1;1
1804;0;0;1;1
1805;0;0;1;1
1806;0;0;1;1
1807;0;0;1;1
1808;0;0;1;1
1809;0;0;1;1
1810;1;0;1;1
1811;1;0;1;1
1812;1;0;1;1
1813;0;0;1;1
1814;0;0;1;1
1815;0;0;1;1
1816;0;0;1;1
1817;0;0;1;1
1818;0;0;1;1
1819;1;0;1;1
1820;1;0;1;1
1821;1;0;1;1
1822;1;0;1;1
1823;0;0;1;1
1824;0;0;1;1
1825;0;0;1;1
1826;1;0;1;1
1827;0;0;1;1
1828;0;1;0;1
1829;0;1;0;1
1830;0;1;0;1
1831;0;0;0;1
1832;0;0;1;1
1833;0;0;1;1
1834;0;0;1;1
1835;1;0;1;1
1836;1;0;1;1
1837;0;0;0;1
1838;0;0;0;1
1839;0;0;0;1
1840;0;0;0;1
1841;0;2;0;1
1842;0;2;0;1
1843;0;2;0;1
1844;0;2;0;1
1845;0;0;0;1
1846;0;0;0;1
1847;0;0;0;1
1848;1;0;0;1
1849;1;0;1;1
1850;0;0;1;1
1851;0;0;0;1
1852;0;0;0;1
1853;0;0;0;1
1854;0;0;0;1
1855;0;0;0;1
1856;0;0;0;1
1857;0;0;0;1
1858;0;0;0;1
1859;0;0;0;1
1860;0;0;0;1
1861;1;0;0;1
1862;0;0;0;1
1863;0;1;0;1
1864;0;0;0;1
1865;0;0;0;1
1866;0;0;0;1
1867;0;0;0;1
1868;0;0;0;1
1869;0;0;0;1
1870;0;0;0;1
1871;0;0;0;1
1872;0;0;0;1
1873;0;0;0;1
1874;0;0;0;1
1875;0;0;0;1
1876;0;0;0;1
1877;0;0;0;1
1878;0;0;1;1
1879;0;0;1;1
1880;0;0;1;2
1881;0;0;1;2
1882;1;0;1;2
1883;1;0;1;2
1884;1;1;1;2
1885;1;1;1;2
1886;0;1;1;2
1887;0;0;0;2
1888;0;0;0;2
1889;0;0;1;2
1890;0;2;1;2
1891;0;2;1;2
1892;0;2;1;2
1893;0;0;1;2
1894;0;0;1;2
1895;0;0;1;2
1896;0;0;1;2
1897;0;0;1;2
1898;0;0;1;2
1899;0;0;1;2
1900;1;0;1;2
1901;0;0;1;2
1902;0;0;0;2
1903;0;0;0;2
1904;0;0;0;1
1905;0;0;0;1
1906;0;0;0;1
1907;1;0;0;1
1908;1;0;0;1
1909;1;0;0;1
1910;0;0;0;1
1911;0;0;0;1
1912;0;0;0;1
1913;0;0;0;1
1914;0;2;0;1
1915;0;2;0;1
1916;0;2;0;1
1917;0;0;0;1
1918;0;0;0;1
1919;0;0;0;1
1920;0;0;0;1
1921;0;0;0;1
1922;0;0;0;1
1923;0;0;0;1
1924;0;0;0;1
1925;0;0;0;1
1926;0;0;0;1
1927;0;0;0;1
1928;0;0;0;1
1929;0;0;0;1
1930;0;0;0;1
1931;0;0;0;1
1932;0;0;0;1
1933;0;0;0;1
1934;0;0;1;1
1935;0;0;1;2
1936;0;0;1;2
1937;0;0;1;2
1938;0;0;1;2
1939;1;0;1;2
1940;0;0;1;2
1941;0;0;1;2
1942;0;0;1;2
1943;0;0;1;2
1944;0;0;1;2
1945;0;0;1;2
1946;1;0;1;2
1947;1;0;1;2
1948;1;1;1;2
1949;1;1;1;2
1950;1;1;1;2
1951;1;1;1;2
1952;1;0;1;2
1953;1;0;0;2
1954;0;0;0;2
1955;0;0;0;2
1956;0;0;0;2
1957;0;0;0;2
1958;0;0;0;2
1959;0;0;0;2
1960;0;0;0;2
1961;0;0;0;2
1962;1;0;0;2
1963;0;0;0;2
1964;0;0;0;2
1965;0;0;0;2
1966;0;0;0;2
1967;0;2;0;2
1968;0;2;0;2
1969;0;2;0;2
1970;0;2;0;2
1971;0;0;0;2
1972;0;0;1;2
1973;0;0;1;2
1974;1;0;1;2
1975;1;0;1;2
1976;0;1;1;2
1977;0;1;1;2
1978;0;1;1;2
1979;0;1;1;2
1980;1;0;1;2
1981;1;0;0;2
1982;0;0;0;2
1983;0;0;0;2
1984;0;0;0;2
1985;1;0;0;2
1986;0;0;0;2
1987;0;0;0;2
1988;0;0;0;2
1989;0;0;0;2
1990;0;0;0;2
1991;0;0;0;2
1992;0;0;0;2
1993;0;0;0;2
1994;0;0;0;2
1995;0;0;0;2
1996;0;0;0;2
1997;0;0;0;2
1998;0;0;1;2
1999;0;0;1;2
2000;0;0;1;2
2001;0;0;1;2
2002;0;0;1;2
2003;0;0;1;2
2004;0;0;1;2
2005;0;0;1;2
2006;0;0;1;2
2007;0;0;1;2
2008;0;0;1;2
2009;0;0;1;2
2010;0;0;1;2
2011;0;0;1;2
2012;0;0;1;2
2013;1;0;1;2
2014;1;0;1;2
2015;1;1;1;2
2016;1;1;1;2
2017;0;1;1;2
2018;0;1;1;2
2019;0;0;1;2
2020;0;0;1;2
2021;0;0;1;2
2022;0;0;1;2
2023;0;0;1;2
2024;0;0;1;2
2025;1;0;1;2
2026;1;0;1;2
2027;0;0;1;2
2028;0;0;1;2
2029;0;0;1;1
2030;0;0;1;1
2031;0;0;1;1
2032;0;0;1;1
2033;0;0;1;1
2034;1;0;1;1
2035;1;0;1;1
2036;1;1;1;1
2037;1;1;1;1
2038;1;1;0;1
2039;0;1;0;1
2040;0;0;0;1
2041;0;0;0;1
2042;0;0;0;1
2043;0;0;0;1
2044;0;0;0;1
2045;0;0;0;1
2046;0;0;0;1
2047;0;0;0;1
2048;1;0;0;1
2049;0;2;0;1
2050;0;0;0;1
2051;0;0;0;1
2052;0;0;0;1
2053;0;0;0;1
2054;0;0;0;1
2055;0;0;1;1
2056;0;0;1;1
2057;0;0;1;1
2058;0;0;1;1
2059;0;0;1;1
2060;0;0;1;1
2061;0;1;1;1
2062;0;0;1;1
2063;0;0;1;1
2064;0;1;1;1
2065;0;0;1;1
2066;0;0;1;1
2067;0;0;0;1
2068;0;0;1;1
2069;0;0;1;1
2070;0;0;1;1
2071;1;0;1;1
2072;1;0;1;1
2073;1;0;1;1
2074;1;0;1;1
2075;1;0;1;1
2076;1;0;1;1
2077;0;0;1;1
2078;0;0;1;1
2079;0;0;1;1
2080;0;0;1;1
2081;0;0;1;1
2082;0;0;1;1
2083;0;0;1;1
2084;0;2;1;1
2085;0;2;1;1
2086;0;2;1;1
2087;0;0;1;1
2088;0;0;1;1
2089;0;1;1;1
2090;0;1;1;1
2091;0;0;1;1
2092;0;1;1;1
2093;0;0;1;1
2094;0;0;0;1
2095;0;0;0;1
2096;0;0;0;1
2097;0;0;0;1
2098;0;0;0;1
2099;0;0;0;1
2100;0;0;0;1
2101;0;0;0;1
2102;0;0;0;1
2103;0;0;0;1
2104;0;0;0;1
2105;0;2;0;1
2106;0;0;0;1
2107;0;2;0;1
2108;0;2;0;1
2109;0;0;0;1
2110;0;0;0;1
2111;0;0;0;1
2112;0;0;0;1
2113;0;0;0;1
2114;0;0;0;1
2115;0;0;0;1
2116;0;0;1;1
2117;0;0;1;1
2118;0;0;1;1
2119;0;0;1;1
2120;1;0;1;1
2121;1;0;1;1
2122;0;1;1;1
2123;0;0;1;1
2124;0;0;1;1
2125;0;1;1;1
2126;0;0;1;1
2127;0;0;1;1
2128;0;0;1;1
2129;0;0;1;1
2130;0;0;1;1
2131;0;0;1;1
2132;0;0;1;1
2133;0;0;1;1
2134;0;0;1;1
2135;0;0;1;1
2136;0;0;1;1
2137;0;0;1;1
2138;0;0;1;1
2139;1;0;1;1
2140;0;0;1;1
2141;0;0;1;1
2142;0;0;1;1
2143;0;0;1;1
2144;0;0;1;1
2145;0;0;1;1
2146;1;0;1;1
2147;1;0;1;1
2148;1;0;1;1
2149;1;0;1;1
2150;1;0;1;1
2151;1;0;1;1
2152;1;0;1;1
2153;1;0;1;1
2154;1;0;1;1
2155;0;0;1;1
2156;0;0;1;1
2157;0;0;1;1
2158;0;0;1;1
2159;0;0;1;1
2160;0;0;1;1
2161;1;1;1;1
2162;1;1;1;1
2163;0;1;1;1
2164;0;0;1;1
2165;0;0;0;1
2166;0;0;1;1
2167;0;0;1;1
2168;1;0;1;1
2169;0;0;1;1
2170;0;0;1;1
2171;0;0;1;1
2172;0;0;1;1
2173;0;0;1;1
2174;0;0;1;1
2175;0;0;1;1
2176;0;0;1;1
2177;0;0;1;1
2178;0;0;1;1
2179;1;0;1;1
2180;0;0;1;1
2181;0;0;1;1
2182;0;0;1;1
2183;0;0;1;1
2184;0;0;1;1
2185;1;0;1;1
2186;1;0;1;1
2187;1;0;1;1
2188;0;0;1;1
2189;0;0;1;1
2190;0;0;1;1
2191;0;0;1;1
2192;0;0;1;1
2193;1;0;1;1
2194;1;0;1;1
2195;1;0;1;1
2196;1;0;1;1
2197;1;0;1;1
2198;1;0;1;1
2199;0;0;1;1
2200;0;0;0;1
2201;0;0;0;1
2202;0;0;0;1
2203;0;0;0;1
2204;0;0;0;1
2205;0;0;0;1
2206;0;0;0;1
2207;0;0;1;1
2208;0;0;1;1
2209;0;0;1;1
2210;1;0;1;1
2211;1;0;1;1
2212;0;0;1;1
2213;0;0;1;1
2214;0;0;1;1
2215;0;0;1;1
2216;0;2;1;1
2217;0;0;1;1
2218;0;2;1;1
2219;0;2;1;1
2220;0;0;1;1
2221;0;0;1;1
2222;0;0;1;1
2223;0;0;1;1
2224;0;0;1;1
2225;0;1;1;1
2226;0;1;1;1
2227;0;1;1;1
2228;1;1;1;1
2229;0;0;1;1
2230;0;0;1;1
2231;0;0;1;1
2232;0;0;1;1
2233;0;2;1;1
2234;0;2;1;1
2235;0;2;1;1
2236;0;2;1;1
2237;0;0;1;1
2238;0;0;1;1
2239;1;0;1;1
2240;1;0;1;1
2241;1;1;1;1
2242;1;1;1;1
2243;1;1;1;1
2244;0;1;0;1
2245;0;0;0;1
2246;0;0;0;1
2247;1;0;0;1
2248;0;0;0;1
2249;0;0;0;1
2250;0;0;0;1
2251;0;0;0;1
2252;0;0;0;1
2253;0;0;0;1
2254;0;2;0;1
2255;0;2;0;1
2256;0;0;0;1
2257;0;2;0;1
2258;0;0;0;1
2259;0;0;0;1
2260;0;0;0;1
2261;0;0;0;1
2262;0;0;0;1
2263;0;0;0;1
2264;0;0;0;1
2265;0;0;0;1
2266;0;0;0;1
2267;1;0;0;1
2268;0;0;0;1
2269;0;0;0;1
2270;0;0;0;1
2271;0;0;0;1
2272;0;0;0;1
2273;0;0;0;1
2274;0;0;0;1
2275;0;0;0;1
2276;0;0;0;1
2277;0;0;0;1
2278;0;0;1;1
2279;0;0;1;1
2280;0;0;1;1
2281;0;0;1;1
2282;0;0;1;1
2283;0;1;1;1
2284;0;1;1;1
2285;0;0;1;1
2286;0;0;1;1
2287;0;0;1;1
2288;0;0;1;1
2289;0;0;1;1
2290;0;0;1;1
2291;0;0;1;1
2292;1;0;1;1
2293;1;0;1;1
2294;1;0;0;1
2295;0;0;0;1
2296;0;0;0;1
2297;0;0;0;1
2298;1;0;0;1
2299;0;0;0;1
2300;0;0;0;1
2301;0;0;0;1
2302;1;0;0;1
2303;0;0;0;1
2304;0;2;1;1
2305;0;2;1;1
2306;0;2;1;1
2307;0;0;1;1
2308;0;0;0;1
2309;0;0;0;1
2310;0;0;0;1
2311;0;0;0;1
2312;0;0;0;1
2313;0;0;0;1
2314;0;0;0;1
2315;0;0;1;1
2316;0;0;1;1
2317;1;0;1;1
2318;1;0;1;1
2319;1;1;1;1
2320;0;1;0;1
2321;0;1;0;1
2322;0;1;0;1
2323;0;0;0;1
2324;0;0;0;1
2325;0;0;0;1
2326;0;0;0;1
2327;0;2;1;1
2328;0;2;1;1
2329;0;2;1;1
2330;0;0;1;1
2331;0;0;1;1
2332;0;0;1;1
2333;0;0;1;1
2334;0;0;1;1
2335;0;0;1;1
2336;0;0;1;1
2337;0;0;1;1
2338;1;0;1;1
2339;0;0;1;1
2340;0;1;1;1
2341;0;1;1;1
2342;1;1;1;1
2343;1;1;1;1
2344;1;0;1;1
2345;0;0;1;1
2346;0;0;1;1
2347;0;0;1;1
2348;0;0;1;1
2349;0;0;1;1
2350;0;0;1;1
2351;1;0;1;1
2352;0;0;1;1
2353;0;0;1;1
2354;0;0;1;1
2355;0;0;1;1
2356;0;0;1;1
2357;0;0;1;1
2358;0;0;1;1
2359;1;0;1;1
2360;0;0;1;1
2361;0;1;1;1
2362;0;1;1;1
2363;0;1;1;1
2364;0;1;1;1
2365;0;0;1;1
2366;0;0;1;1
2367;0;0;1;1
2368;0;0;0;1
2369;0;0;0;1
2370;0;0;0;1
2371;0;0;0;1
2372;1;0;1;1
2373;1;0;1;1
2374;0;0;1;1
2375;0;0;0;1
2376;0;0;0;1
2377;0;0;0;1
2378;0;0;0;1
2379;0;0;0;1
2380;0;0;0;1
2381;0;0;1;1
2382;0;0;1;1
2383;0;2;0;1
2384;0;2;1;1
2385;0;0;0;1
2386;0;0;1;1
2387;0;0;1;1
2388;0;0;1;1
2389;0;0;1;1
2390;0;0;1;1
2391;0;0;1;1
2392;0;0;1;1
2393;0;1;1;1
2394;0;0;1;1
2395;0;1;1;1
2396;0;0;1;1
2397;0;0;1;1
2398;1;0;1;1
2399;0;0;1;1
2400;0;0;1;1
2401;0;0;1;1
2402;0;0;1;1
2403;0;0;1;1
2404;0;0;1;1
2405;0;0;1;1
2406;0;0;1;1
2407;0;0;1;1
2408;0;0;1;1
2409;0;0;1;1
2410;0;0;1;1
2411;0;0;1;1
2412;0;0;1;1
2413;0;0;1;1
2414;0;0;1;1
2415;1;0;1;1
2416;1;0;1;1
2417;0;0;0;1
2418;0;0;0;1
2419;0;0;0;1
2420;0;0;0;1
2421;0;0;0;1
2422;0;0;0;1
2423;0;0;0;1
2424;0;0;0;1
2425;0;0;0;1
2426;1;0;1;1
2427;1;0;1;1
2428;1;0;1;1
2429;0;0;0;1
2430;0;0;0;1
2431;0;0;0;1
2432;0;0;0;1
2433;0;2;0;1
2434;0;2;0;1
2435;0;2;0;1
2436;0;2;0;1
2437;0;0;0;1
2438;0;0;0;1
2439;0;0;0;1
2440;0;0;0;1
2441;0;0;0;1
2442;0;0;0;1
2443;0;0;0;1
2444;0;0;0;1
2445;1;0;0;1
2446;0;0;0;1
2447;0;0;0;1
2448;0;0;0;1
2449;0;0;0;1
2450;0;0;0;1
2451;0;0;0;1
2452;0;0;0;1
2453;0;0;0;1
2454;0;0;0;1
2455;0;0;1;1
2456;0;0;1;1
2457;0;0;1;1
2458;0;0;1;1
2459;0;0;1;1
2460;0;0;1;1
2461;0;0;1;1
2462;0;0;1;1
2463;0;0;1;1
2464;1;0;1;1
2465;1;0;1;1
2466;1;1;1;1
2467;1;1;1;1
2468;1;1;1;1
2469;1;1;1;1
2470;0;0;1;1
2471;0;0;1;1
2472;0;0;1;1
2473;1;0;1;1
2474;1;0;1;1
2475;1;0;1;1
2476;1;0;1;1
2477;1;0;1;1
2478;0;0;1;1
2479;0;0;1;1
2480;0;0;1;1
2481;0;0;1;1
2482;0;0;1;1
2483;0;0;1;1
2484;0;1;1;1
2485;0;1;1;1
2486;1;1;1;1
2487;1;1;1;1
2488;0;0;1;1
2489;0;0;1;1
2490;0;0;1;1
2491;0;0;1;1
2492;0;0;1;1
2493;1;0;1;1
2494;1;0;1;1
2495;0;0;1;1
2496;0;0;1;1
2497;0;0;1;1
2498;0;0;1;1
2499;0;0;1;1
2500;0;0;1;1
2501;0;0;1;1
2502;0;0;1;1
2503;0;0;1;1
2504;0;0;1;1
2505;0;0;1;1
2506;0;0;1;1
2507;0;0;1;1
2508;0;0;1;1
2509;1;0;1;1
2510;1;0;1;1
2511;0;0;1;1
2512;0;0;1;1
2513;0;0;1;1
2514;1;0;1;1
2515;1;0;1;1
2516;0;0;1;1
2517;0;0;1;1
2518;0;0;1;1
2519;0;0;1;1
2520;0;0;1;1
2521;0;0;1;1
2522;0;0;1;1
2523;0;0;1;1
2524;1;0;1;1
2525;0;0;1;1
2526;0;0;1;1
2527;0;0;1;1
2528;0;0;1;1
2529;1;0;1;1
2530;0;0;1;1
2531;0;0;1;1
2532;0;0;1;1
2533;0;0;1;1
2534;1;0;1;1
2535;1;0;1;1
2536;1;1;1;1
2537;0;1;1;1
2538;0;0;1;1
2539;0;0;1;1
2540;0;0;1;1
2541;0;0;1;1
2542;1;0;1;1
2543;1;0;1;1
2544;0;0;1;1
2545;0;0;1;1
2546;0;0;1;1
2547;0;0;1;1
2548;0;0;1;1
2549;1;0;1;1
2550;0;0;1;1
2551;0;0;1;1
2552;0;0;1;1
2553;0;0;1;1
2554;1;0;1;1
2555;1;0;1;1
2556;0;0;1;1
2557;0;0;1;1
2558;0;0;1;1
2559;0;0;1;1
2560;0;2;1;1
2561;0;0;1;1
2562;0;2;1;1
2563;0;2;1;1
2564;0;0;1;1
2565;0;0;1;1
2566;0;0;1;1
2567;0;0;1;1
2568;1;0;1;1
2569;0;0;1;1
2570;0;0;1;1
2571;0;0;1;1
2572;0;0;1;1
2573;0;0;1;1
2574;0;0;1;1
2575;1;0;1;1
2576;1;0;1;1
2577;0;0;1;1
2578;0;0;1;1
2579;0;0;1;1
2580;0;0;1;1
2581;0;0;1;1
2582;0;0;1;1
2583;0;0;1;1
2584;0;0;1;1
2585;0;0;1;1
2586;1;0;1;1
2587;0;0;1;1
2588;0;0;1;1
2589;0;0;1;1
2590;0;0;1;1
2591;0;0;1;1
2592;0;0;1;1
2593;0;0;1;1
2594;0;0;1;1
2595;0;0;1;1
2596;0;1;1;1
2597;1;1;1;1
2598;1;1;1;1
2599;0;0;1;1
2600;0;0;1;1
2601;0;0;1;1
2602;0;0;1;1
2603;0;0;1;1
2604;0;0;1;1
2605;0;0;1;1
2606;0;0;1;1
2607;0;0;1;1
2608;0;0;1;1
2609;0;0;0;1
2610;0;0;1;1
2611;0;0;1;1
2612;0;0;1;1
2613;0;1;1;1
2614;0;1;1;1
2615;1;1;1;1
2616;1;1;0;1
2617;1;0;0;1
2618;1;0;0;1
2619;0;0;0;1
2620;0;0;0;1
2621;0;0;0;1
2622;0;0;0;1
2623;0;2;0;1
2624;0;2;0;1
2625;0;2;0;1
2626;0;2;0;1
2627;0;0;0;1
